Status,Excel Row,Parent Code,Parent Description,Expected RM Code,Excel RM Code Cell,Expected Role,DB Role,Expected Alternate Flag,DB Alternate Flag,Excel Qty Raw,Expected Qty,DB Qty,Excel UOM,DB UOM,Excel RM Description,DB RM Description,DB items.material,DB RM Item Type,DB RM Size,DB Make/Buy,Excel Parent BOM,DB BOM No,DB Cutting Size,DB Link ID,DB Link Count
UOM_MISMATCH,9668,NCONS0001109,Inner Ring of N7035 ID 19 x OD 35 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,256/251,251,251,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0005238,B0005238,,34713,1
RAW_MATERIAL_ITEM_MISSING,6078,NCONS0001114,Inner Ring of N4071 ID 38 x OD 72 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,60,60,60,mm,mm,Round Bar EN9 60 MM,,,,,I,,,58 mm,29279,1
UOM_MISMATCH,10150,NCONS0001130,Nut of N4071 ID 36 x OD 72 - C,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,66,66,66,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0005478,B0005478,,36247,1
NORMAL_ALTERNATE_FLAG_MISMATCH,10257,NCONS0001135,Nut of N7012 ID 2.50 x 3.74 x TL 0.945 - C,NRRBR0000197,NRRBR0000197,NORMAL,ALTERNATE,0,1,81,81,81,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0005515,B0005515,79 mm,27529,1
RAW_MATERIAL_ITEM_MISSING,11260,NCONS0001165,Inner Ring of N7012 ID 42 x OD 72 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,80,80,80,mm,mm,Round Bar EN9 60 MM,,,,,I,B0005979,,78 mm,34959,1
UOM_MISMATCH,11525,NCONS0001167,Inner Ring of N7043 ID 17 x OD 31 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,256,256,256,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0006102,B0006102,,25278,1
PARENT_ITEM_MISSING,2468,NCONS0001169,Inner Ring of N7035 ID 22 x OD 40 - C,NRRBR0000119,NRRBR0000119,NORMAL,NORMAL,0,0,256,256,256,mm,mm,Round Bar EN9 50 MM,Round Bar EN9 50 MM,,PART,CUTTING SIZE - 24mm,I,B0006156,B0006156,254 mm,33313,1
PARENT_ITEM_MISSING,2469,NCONS0001170,Outer Ring of N7035 ID 22 x OD 40 - C,NRRBR0000119,NRRBR0000119,NORMAL,NORMAL,0,0,256,256,256,mm,mm,Round Bar EN9 50 MM,Round Bar EN9 50 MM,,PART,CUTTING SIZE - 24mm,I,B0006157,B0006157,254 mm,33315,1
UOM_MISMATCH,11905,NCONS0001172,Inner Ring of N7012 ID 28 x OD 50 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,71,71,71,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0006289,,,35045,1
RAW_MATERIAL_ITEM_MISSING,11906,NCONS0001173,Outer Ring of N7012 ID 28 x OD 50 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,71,71,71,mm,mm,Round Bar EN9 60 MM,,,,,I,B0006290,,69 mm,35048,1
NORMAL_ALTERNATE_FLAG_MISMATCH,8039,NCONS0001228,Inner Ring of NS40 12 A - 35 X 96- C,NRRBR0000203,NRRBR0000203,NORMAL,ALTERNATE,0,1,66,66,66,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0006527,B0006527,64 mm,36520,1
UOM_MISMATCH,13603,NCONS0001291,Outer Ring of N1600 ID 24/25 x OD 36 - C,NRRBR0000112,NRRBR0000112 / NRRBR0000119,NORMAL,NORMAL,0,0,65/176,65,65,mm,Kg.,Round Bar EN9 45 MM / Round Bar EN9 50 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0006988,,,25665,1
NORMAL_ALTERNATE_FLAG_MISMATCH,13609,NCONS0001291,Outer Ring of N1600 ID 24/25 x OD 36 - C,NRRBR0000119,NRRBR0000119,NORMAL,ALTERNATE,0,1,176,176,176,mm,mm,Round Bar EN9 50 MM,Round Bar EN9 50 MM,,PART,CUTTING SIZE - 24mm,I,B0006988,B0006988,174 mm,27094,1
UOM_MISMATCH,13866,NCONS0001295,Nut of N4071 ID 40 x OD 75 - C,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,69,69,69,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0007087,B0007087,,29422,1
UOM_MISMATCH,13867,NCONS0001296,Inner Ring of N4071 ID 40 x OD 75 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,57,57,57,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0007088,B0007088,,29425,1
QUANTITY_MISMATCH,6688,NCONS0001305,Ring of N8006 ID 160 x OD 178 - C,NRRBR0000108,NRRBR0000108,NORMAL,NORMAL,0,0,116/122,116,122,mm,mm,Round Bar EN9 110 MM,Round Bar EN9 110 MM,,PART,,I,B0007252,B0007252,120 mm,25818,1
RAW_MATERIAL_ITEM_MISSING,14334,NCONS0001315,Outer Ring of N7037 ID 28 x OD 50 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,48,48,48,mm,mm,Round Bar EN9 60 MM,,,,,I,B0007414,B0007414,46 mm,25839,1
QUANTITY_MISMATCH,30560,NCONS0001319,Ring of N8006 ID 28 x OD 32 - C,NRRBR0000104,NRRBR0000565 / NRRBR0000104,ALTERNATE,ALTERNATE,1,1,367/368,368,367,mm,mm,Round Bar SS 431 40 MM,Round Bar EN9 40 MM,,PART,,I,B0007530,B0007530,365 mm,25928,1
NORMAL_ALTERNATE_FLAG_MISMATCH,6690,NCONS0001319,Ring of N8006 ID 28 x OD 32 - C,NRRBR0000104,NRRBR0000104,NORMAL,ALTERNATE,0,1,368/367,367,367,mm,mm,Round Bar EN9 40 MM,Round Bar EN9 40 MM,,PART,,I,B0007530,B0007530,365 mm,25928,1
UOM_MISMATCH,6991,NCONS0001323,SPRAG ; 27 x 39TL - C,NRRBR0000044,NRRBR0000044,NORMAL,NORMAL,0,0,833,833,833,mm,Kg.,Round Bar EN31 32 MM,Round Bar EN31 32 MM,,PART,,I,B0007598,B0007598,,37173,1
PARENT_ITEM_MISSING,15607,NCONS0001332,Inner Ring of N7134 ID 45 x OD 80 - C,NRRBR0000101,NRRBR0000101,NORMAL,NORMAL,0,0,113,113,113,mm,mm,Round Bar EN9 95 MM,Round Bar EN9 95 MM,,PART,,I,B0007868,B0007868,111 mm,26097,1
PARENT_ITEM_MISSING,6203,NCONS0001333,Inner Ring of N7134 ID 40 x OD 80 - C,NRRBR0000101,NRRBR0000101,NORMAL,NORMAL,0,0,113,113,113,mm,mm,Round Bar EN9 95 MM,Round Bar EN9 95 MM,,PART,,I,B0007869,B0007869,111 mm,34277,1
PARENT_ITEM_MISSING,15608,NCONS0001334,Outer Ring of N7134 ID 45 x OD 80 - C,NRRBR0000114,NRRBR0000114,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN9 90 MM,Round Bar EN9 90 MM,,PART,,I,B0007870,B0007870,87 mm,26100,1
PARENT_ITEM_MISSING,6204,NCONS0001335,Outer Ring of N7134 ID 40 x OD 80 - C,NRRBR0000114,NRRBR0000114,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN9 90 MM,Round Bar EN9 90 MM,,PART,,I,B0007871,B0007871,87 mm,34279,1
PARENT_ITEM_MISSING,15678,NCONS0001343,Step Washer : NRT 40  OD 118 - C,NRRBR0000103,NRRBR0000103,NORMAL,NORMAL,0,0,83,83,83,mm,mm,Round Bar EN9 100 MM,Round Bar EN9 100 MM,,PART,,I,B0008007,B0008007,81 mm,9110,1
UOM_MISMATCH,16555,NCONS0001367,Outer Ring of N2506  ID 32 x OD 42 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,50,50,50,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0008188,B0008188,,26216,1
QUANTITY_MISMATCH,17213,NCONS0001373,Washer of NCF  30 x 80 - C,NRRBR0000105,NRRBR0000105,NORMAL,NORMAL,0,0,83/71,71,83,mm,mm,Round Bar EN9 70 MM,Round Bar EN9 70 MM,Round Bar EN9 70 MM,PART,CUTTING SIZE - 33 MM,I,B0008443,B0008443,81 mm,224,1
RAW_MATERIAL_ITEM_MISSING,17401,NCONS0001379,Outer Ring of N7012 ID 17 x OD 47 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,71,71,71,mm,mm,Round Bar EN9 60 MM,,,,,I,B0008509,B0008509,69 mm,35634,1
RAW_MATERIAL_ITEM_MISSING,10097,NCONS0001393,Outer Ring of N7012 ID 19 x OD 47 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,71,71,71,mm,mm,Round Bar EN9 60 MM,,,,,I,B0008970,,69 mm,34171,1
UOM_MISMATCH,18625,NCONS0001394,Outer Ring of N2506 ID 25 x OD 36 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,50,50,50,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009016,B0009016,,26609,1
RAW_MATERIAL_ITEM_MISSING,18622,NCONS0001395,Outer Ring of N2506 ID 40 x OD 48 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,49/50,49,49,mm,mm,Round Bar EN9 60 MM,,,,,I,B0009018,B0009018,47 mm,26602,1
NORMAL_ALTERNATE_FLAG_MISMATCH,18711,NCONS0001402,Inner Ring of N7035 ID 15 x OD 28 - C,NRRBR0000115,NRRBR0000115,NORMAL,ALTERNATE,0,1,226,226,226,mm,mm,Round Bar EN9 36 MM,Round Bar EN9 36 MM,,PART,,I,B0009044,B0009044,224 mm,35794,1
UOM_MISMATCH,18766,NCONS0001407,Inner Ring of N7139 ID 16 x OD 33 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,257,257,257,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009075,B0009075,,26616,1
UOM_MISMATCH,18767,NCONS0001408,Outer Ring of N7139 ID 16 x OD 33 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,208,208,208,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009076,B0009076,,26619,1
UOM_MISMATCH,19119,NCONS0001423,Outer Ring of N2506  ID 25 x OD 30 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,54,54,54,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009255,,,35841,1
UOM_MISMATCH,19429,NCONS0001438,Inner Ring of N250 ID 12.7 x OD 22 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,226,226,226,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009395,B0009395,,26679,1
UOM_MISMATCH,19430,NCONS0001439,Outer Ring of N250 ID 12.7 x OD 22 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,191,191,191,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009396,B0009396,,26682,1
UOM_MISMATCH,20078,NCONS0001447,Inner Ring of N7012 ID 38 x OD 68 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,79,79,79,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0009609,,,35897,1
NORMAL_ALTERNATE_FLAG_MISMATCH | UOM_MISMATCH,20179,NCONS0001451,Washer : 28.3 x 37 x 0.8  - C,NRRBR0000112,NRRBR0000119 / NRRBR0000112,NORMAL,ALTERNATE,0,1,89/85,85,85,mm,Kg.,Round Bar EN9 50 MM / Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0009739,,,37207,1
NORMAL_ALTERNATE_FLAG_MISMATCH,20179,NCONS0001451,Washer : 28.3 x 37 x 0.8  - C,NRRBR0000119,NRRBR0000119 / NRRBR0000112,ALTERNATE,NORMAL,1,0,89/85,89,89,mm,mm,Round Bar EN9 50 MM / Round Bar EN9 45 MM,Round Bar EN9 50 MM,,PART,CUTTING SIZE - 24mm,I,B0009739,,87 mm,8136,1
EXTRA_DB_RAW_MATERIAL_LINK,,NCONS0001477,E2 Lever of NHBU 70 - d x 190 x 134   - C,NSMPL0000447,,,ALTERNATE,,1,,,1,,Kg.,,MS PLATE 578 X 418 X 40,,PART,,I,,,,37217,1
RAW_MATERIAL_ITEM_MISSING,12203,NCONS0001482,Inner Race of NDC 4445 C - 44.45 x 61.10 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,65,65,65,mm,mm,Round Bar EN9 60 MM,,,,,I,B0010242,B0010242,63 mm,4355,1
RAW_MATERIAL_ITEM_MISSING,13345,NCONS0001485,Outer Race of NDC 3175 C - 31.75 x 48.41 x 25 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,65,65,65,mm,mm,Round Bar EN9 60 MM,,,,,I,B0010245,B0010245,63 mm,32304,1
UOM_MISMATCH,20760,NCONS0001496,Inner Race of NDC 2776 C - 27.76 x 44.42 x 25 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,65,65,65,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0010256,B0010256,,37227,1
UOM_MISMATCH,20761,NCONS0001497,Outer Race of NDC 2776 C - 27.76 x 44.42 x 25 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,65,65,65,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0010257,B0010257,,37228,1
UOM_MISMATCH,21705,NCONS0001499,Inner Race of NDC 2776 B - 27.76 x 44.42 x 21 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,57,57,57,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0010297,B0010297,,37229,1
UOM_MISMATCH,21706,NCONS0001500,Outer Race of NDC 2776 B - 27.76 x 44.42 x 21 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,57,57,57,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0010298,B0010298,,37230,1
UOM_MISMATCH,734,NCONS0001526,CLS Cam Size: 20 x 40  _ C,NRRBR0000044,NRRBR0000044,NORMAL,NORMAL,0,0,803,803,803,mm,Kg.,Round Bar EN31 32 MM,Round Bar EN31 32 MM,,PART,,I,B0010562,B0010562,,6398,1
PARENT_ITEM_MISSING,22894,NCONS0001543,Outer Ring of N1600 ID 20 x OD 28 - C,NRRBR0000213,NRRBR0000213,NORMAL,NORMAL,0,0,54,54,54,mm,mm,Round Bar EN19 36 mm,Round Bar EN19 36 mm,,PART,,I,B0010739,B0010739,52 mm,27090,1
UOM_MISMATCH,5702,NCONS0001554,Washer of NFRC 25 -24 x 90 x 60 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0010767,B0010767,,2025,1
QUANTITY_MISMATCH,12129,NCONS0001568,Inner Ring of N280 ID 12 x OD 23 - C,NRRBR0000018,NRRBR0000018,NORMAL,NORMAL,0,0,195/186,186,195,mm,mm,Round Bar EN19 28 MM,Round Bar EN19 28 MM,,PART,,I,B0010834,B0010834,193 mm,25419,1
NORMAL_ALTERNATE_FLAG_MISMATCH,12130,NCONS0001569,Outer Ring of N280 ID 12 x OD 23 - C,NRRBR0000017,NRRBR0000157 / NRRBR0000017,NORMAL,ALTERNATE,0,1,255/246,246,246,mm,mm,Round Bar EN9 32 MM,Round Bar EN19 32 MM,,PART,,I,B0010835,,244 mm,37257,1
NORMAL_ALTERNATE_FLAG_MISMATCH,12130,NCONS0001569,Outer Ring of N280 ID 12 x OD 23 - C,NRRBR0000157,NRRBR0000157 / NRRBR0000017,ALTERNATE,NORMAL,1,0,255/246,255,255,mm,mm,Round Bar EN9 32 MM,Round Bar EN9 32 MM,,PART,,I,B0010835,,253 mm,25421,1
QUANTITY_MISMATCH,12131,NCONS0001570,Nut of N280 ID 12 x OD 23 - C,NRRBR0000017,NRRBR0000017,NORMAL,NORMAL,0,0,205/196,196,205,mm,mm,Round Bar EN19 32 MM,Round Bar EN19 32 MM,,PART,,I,B0010836,B0010836,203 mm,25423,1
RAW_MATERIAL_ITEM_MISSING,5206,NCONS0001571,Washer Of NLD30 - 30x72x27 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN9 60 MM,,,,,I,B0010850,B0010850,86 mm,37259,1
UOM_MISMATCH,16321,NCONS0001573,Washer of NDF 38.10 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0010848,B0010848,,37258,1
UOM_MISMATCH,16322,NCONS0001580,NSC OF CAGE 38.1 x 56.1 x 21 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,60,60,60,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0010904,,,11222,1
NORMAL_ALTERNATE_FLAG_MISMATCH | UOM_MISMATCH,11940,NCONS0001588,Outer Race of NDC 2776 A - 27.76 x 44.42 x 13.5 - C,NRRBR0000112,NRRBR0000112,NORMAL,ALTERNATE,0,1,58,58,58,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0011025,,,32203,1
UOM_MISMATCH,13254,NCONS0001588,Outer Race of NDC 2776 A - 27.76 x 44.42 x 13.5 - C,NRRBR0000112,NRRBR0000116 / NRRBR0000112,ALTERNATE,ALTERNATE,1,1,57/58,58,58,mm,Kg.,Round Bar EN9 56 MM / Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0011025,,,32203,1
UOM_MISMATCH,13254,NCONS0001588,Outer Race of NDC 2776 A - 27.76 x 44.42 x 13.5 - C,NRRBR0000116,NRRBR0000116 / NRRBR0000112,NORMAL,NORMAL,0,0,57/58,57,57,mm,Kg.,Round Bar EN9 56 MM / Round Bar EN9 45 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0011025,,,4765,1
UOM_MISMATCH,13253,NCONS0001589,Inner Race of NDC 2776 A - 27.76 x 44.42 x 13.5 - C,NRRBR0000112,NRRBR0000112 / NRRBR0000116,NORMAL,NORMAL,0,0,57/58,57,57,mm,Kg.,Round Bar EN9 45 MM / Round Bar EN9 56 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0011024,,,4762,1
UOM_MISMATCH,13253,NCONS0001589,Inner Race of NDC 2776 A - 27.76 x 44.42 x 13.5 - C,NRRBR0000116,NRRBR0000112 / NRRBR0000116,ALTERNATE,ALTERNATE,1,1,57/58,58,58,mm,Kg.,Round Bar EN9 45 MM / Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0011024,,,32200,1
UOM_MISMATCH,35186,NCONS0001610,Washer of NR 80 - 80 x 210 x 144 - C,NRRBR0000598,NRRBR0000598 / NRRBR0000132,NORMAL,NORMAL,0,0,89/90,89,89,mm,Kg.,Round Bar  EN9 150 MM / Round Bar EN9 140 MM,Round Bar  EN9 150 MM,,PART,CUTTING SIZE - 28mm,I,B0011158,,,15768,1
RAW_MATERIAL_ITEM_MISSING,24035,NCONS0001630,Outer Ring of N7012 ID 18 x OD 47 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,69,69,69,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011271,B0011271,67 mm,27290,1
QUANTITY_MISMATCH,2958,NCONS0001633,NSC OF CAGE 82 x 100 x21 - C,NRRBR0000108,NRRBR0000108,NORMAL,NORMAL,0,0,84/85,84,85,mm,mm,Round Bar EN9 110 MM,Round Bar EN9 110 MM,,PART,,I,B0011295,,83 mm,1386,1
UOM_MISMATCH,24713,NCONS0001661,Washer of NB6.sp1 15.7x73x72 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0011538,B0011538,,37308,1
PARENT_ITEM_MISSING,13728,NCONS0001665,Inner Race of NHB 60H - 55 x 175 x 50 - C,NRRBR0000175,NRRBR0000175,NORMAL,NORMAL,0,0,58,58,58,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0011575,B0011575,56 mm,37313,1
PARENT_ITEM_MISSING,892,NCONS0001683,Inner Race of NHB 50 - 40 x 150 x 40 - C,NRRBR0000180,NRRBR0000180,NORMAL,NORMAL,0,0,45,45,45,mm,mm,Round Bar 20mncr5 95 MM,Round Bar 20mncr5 95 MM,,PART,,I,B0011612,B0011612,43 mm,37328,1
UOM_MISMATCH,29315,NCONS0001690,Washer of NB6(M306) 19.05x73x80 - C,NRRBR0000102,NRRBR0000102 / NRRBR0000105,NORMAL,NORMAL,0,0,89/90,89,89,mm,Kg.,RoundBar EN9 65 MM / Round Bar EN9 70 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0011625,,,12933,1
NORMAL_ALTERNATE_FLAG_MISMATCH,20611,NCONS0001690,Washer of NB6(M306) 19.05x73x80 - C,NRRBR0000105,NRRBR0000105,NORMAL,ALTERNATE,0,1,90,90,90,mm,mm,Round Bar EN9 70 MM,Round Bar EN9 70 MM,Round Bar EN9 70 MM,PART,CUTTING SIZE - 33 MM,I,B0011625,B0011625,88 mm,37335,1
RAW_MATERIAL_ITEM_MISSING,19934,NCONS0001732,Washer of Ncs - 30 x 62 x 16 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,90,90,90,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011837,B0011837,88 mm,37372,1
UOM_MISMATCH,25497,NCONS0001752,Outer Ring of N280 ID 22 x OD 35 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,181,181,181,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0011956,B0011956,,27503,1
UOM_MISMATCH,16752,NCONS0001759,Washer Of NR20 - 20 x 75 x 57 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0011988,B0011988,,37390,1
QUANTITY_MISMATCH,26113,NCONS0001779,Inner Race of NHB 50H1 - 35 x 155 x 55 - C,NRRBR0000195,NRRBR0000195,NORMAL,NORMAL,0,0,63/60,60,63,mm,mm,Round Bar 20mncr5 75 MM,Round Bar 20mncr5 75 MM,,PART,,I,B0012149,B0012149,61 mm,37407,1
PARENT_ITEM_MISSING,1374,NCONS0001795,Inner Race of NHB 70 - 60 x 190 x 60 - C,NRRBR0000175,NRRBR0000175,NORMAL,NORMAL,0,0,68,68,68,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0012268,B0012268,66 mm,37417,1
UOM_MISMATCH,17778,NCONS0001799,Washer of NDF34 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0012337,B0012337,,37421,1
RAW_MATERIAL_ITEM_MISSING,27426,NCONS0001829,Outer Race of NDC 3277 - 32.77 x 49.53 x 21 - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,57,57,57,mm,mm,Round Bar EN9 60 MM,,,,,I,B0012645,B0012645,55 mm,37441,1
RAW_MATERIAL_ITEM_MISSING,27903,NCONS0001834,NSC OF CAGE 31.75 x 49.75 x 25- C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,68,68,68,mm,mm,Round Bar EN9 60 MM,,,,,I,B0012709,,66 mm,36875,1
UOM_MISMATCH,11446,NCONS0001847,NSC OF CAGE37 -  37 x 55 x 23.5 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,65,65,65,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0012855,,,36878,1
UOM_MISMATCH,25764,NCONS0001856,Washer of Housing -NXN38 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0012925,B0012925,,37462,1
UOM_MISMATCH,28363,NCONS0001875,Outer Ring of N7012(SS) ID 30 x OD 55 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,69,69,69,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0013041,B0013041,,37478,1
UOM_MISMATCH,28401,NCONS0001883,NSC OF CAGE 28.80 x 46.8 x 14.50 - C,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,66,66,66,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0013187,,,36880,1
UOM_MISMATCH,29114,NCONS0001890,Washer Of NDS25.sp2 - 24x82x25 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,90,90,90,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0013315,B0013315,,37491,1
NORMAL_ALTERNATE_FLAG_MISMATCH,35216,NCONS0001892,Washer Of NR130 - d x 320 x180 - C,NRRBR0000132,NRRBR0000598 / NRRBR0000132,NORMAL,ALTERNATE,0,1,138/133,133,133,mm,mm,Round Bar  EN9 150 MM / Round Bar EN9 140 MM,Round Bar EN9 140 MM,,PART,CUTTING SIZE - 23mm,I,B0013335,,131 mm,37493,1
NORMAL_ALTERNATE_FLAG_MISMATCH | UOM_MISMATCH,35216,NCONS0001892,Washer Of NR130 - d x 320 x180 - C,NRRBR0000598,NRRBR0000598 / NRRBR0000132,ALTERNATE,NORMAL,1,0,138/133,138,138,mm,Kg.,Round Bar  EN9 150 MM / Round Bar EN9 140 MM,Round Bar  EN9 150 MM,,PART,CUTTING SIZE - 28mm,I,B0013335,,,15819,1
